Alias	AvgSpotLen	BioSample	ENA_FIRST_PUBLIC	Experiment	INSDC_first_public	INSDC_last_update	Instrument	LibrarySelection	Library_Name	LoadDate	MBases	MBytes	ReleaseDate	Run	SRA_Sample	SRA_accession	Sample_Name	Title	Assay_Type	BioProject	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	INSDC_center_name	INSDC_status	InsertSize	LibraryLayout	LibrarySource	Organism	Platform	SRA_Study
ELF5_TCTCGG20NGA_AF_3	20	SAMEA1694483	2013-01-18	ERX168681	2013-01-18T09:17:05Z	2012-11-12T19:47:23Z	Illumina HiSeq 2000	other	ELF5_TCTCGG20NGA_AF_3	2013-01-18	5	3	2013-01-18	ERR193992	ERS189319	ERS189319	SAMEA1694483 ERS189319	ELF5_TCTCGG20NGA_AF_3	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
ELF5_TCTCGG20NGA_AF_4	20	SAMEA1694066	2013-01-18	ERX168682	2013-01-18T09:17:05Z	2012-11-12T19:47:23Z	Illumina Genome Analyzer IIx	other	ELF5_TCTCGG20NGA_AF_4	2013-01-18	1	0	2013-01-18	ERR193993	ERS189320	ERS189320	SAMEA1694066 ERS189320	ELF5_TCTCGG20NGA_AF_4	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
ESRRG_TGACGA20NGCA_AF_1	20	SAMEA1694041	2013-01-18	ERX168683	2013-01-18T09:17:06Z	2012-11-12T19:47:23Z	Illumina HiSeq 2000	other	ESRRG_TGACGA20NGCA_AF_1	2013-01-18	2	1	2013-01-18	ERR193994	ERS189321	ERS189321	SAMEA1694041 ERS189321	ESRRG_TGACGA20NGCA_AF_1	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
ESRRG_TGACGA20NGCA_AF_2	20	SAMEA1695075	2013-01-18	ERX168684	2013-01-18T09:17:06Z	2012-11-12T19:47:23Z	Illumina HiSeq 2000	other	ESRRG_TGACGA20NGCA_AF_2	2013-01-18	2	1	2013-01-18	ERR193995	ERS189322	ERS189322	SAMEA1695075 ERS189322	ESRRG_TGACGA20NGCA_AF_2	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
ESRRG_TGACGA20NGCA_AF_3	20	SAMEA1695083	2013-01-18	ERX168685	2013-01-18T09:17:06Z	2012-11-12T19:47:23Z	Illumina HiSeq 2000	other	ESRRG_TGACGA20NGCA_AF_3	2013-01-18	2	1	2013-01-18	ERR193996	ERS189323	ERS189323	SAMEA1695083 ERS189323	ESRRG_TGACGA20NGCA_AF_3	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
ESRRG_TGACGA20NGCA_AF_4	20	SAMEA1695102	2013-01-18	ERX168686	2013-01-18T09:17:06Z	2012-11-12T19:47:23Z	Illumina Genome Analyzer IIx	other	ESRRG_TGACGA20NGCA_AF_4	2013-01-18	1	0	2013-01-18	ERR193997	ERS189324	ERS189324	SAMEA1695102 ERS189324	ESRRG_TGACGA20NGCA_AF_4	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
ETS1_TGTAAA20NGA_AF_1	20	SAMEA1695128	2013-01-18	ERX168687	2013-01-18T09:17:06Z	2012-11-12T19:47:23Z	Illumina HiSeq 2000	other	ETS1_TGTAAA20NGA_AF_1	2013-01-18	3	2	2013-01-18	ERR193998	ERS189325	ERS189325	SAMEA1695128 ERS189325	ETS1_TGTAAA20NGA_AF_1	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
ETS1_TGTAAA20NGA_AF_2	20	SAMEA1694985	2013-01-18	ERX168688	2013-01-18T09:17:06Z	2012-11-12T19:47:23Z	Illumina HiSeq 2000	other	ETS1_TGTAAA20NGA_AF_2	2013-01-18	3	2	2013-01-18	ERR193999	ERS189326	ERS189326	SAMEA1694985 ERS189326	ETS1_TGTAAA20NGA_AF_2	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
ETS1_TGTAAA20NGA_AF_3	20	SAMEA1694994	2013-01-18	ERX168689	2013-01-18T09:17:06Z	2012-11-12T19:47:23Z	Illumina HiSeq 2000	other	ETS1_TGTAAA20NGA_AF_3	2013-01-18	4	2	2013-01-18	ERR194000	ERS189327	ERS189327	SAMEA1694994 ERS189327	ETS1_TGTAAA20NGA_AF_3	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
ETS1_TGTAAA20NGA_AF_4	20	SAMEA1695017	2013-01-18	ERX168690	2013-01-18T09:17:06Z	2012-11-12T19:47:23Z	Illumina Genome Analyzer IIx	other	ETS1_TGTAAA20NGA_AF_4	2013-01-18	1	0	2013-01-18	ERR194001	ERS189328	ERS189328	SAMEA1695017 ERS189328	ETS1_TGTAAA20NGA_AF_4	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
ETV5_TGCACT20NGA_AF_1	20	SAMEA1695033	2013-01-18	ERX168691	2013-01-18T09:17:06Z	2012-11-12T19:47:23Z	Illumina HiSeq 2000	other	ETV5_TGCACT20NGA_AF_1	2013-01-18	4	2	2013-01-18	ERR194002	ERS189329	ERS189329	SAMEA1695033 ERS189329	ETV5_TGCACT20NGA_AF_1	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
ETV5_TGCACT20NGA_AF_2	20	SAMEA1694918	2013-01-18	ERX168692	2013-01-18T09:17:06Z	2012-11-12T19:47:23Z	Illumina HiSeq 2000	other	ETV5_TGCACT20NGA_AF_2	2013-01-18	5	3	2013-01-18	ERR194003	ERS189330	ERS189330	SAMEA1694918 ERS189330	ETV5_TGCACT20NGA_AF_2	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
ETV5_TGCACT20NGA_AF_3	20	SAMEA1694901	2013-01-18	ERX168693	2013-01-18T09:17:06Z	2012-11-12T19:47:23Z	Illumina HiSeq 2000	other	ETV5_TGCACT20NGA_AF_3	2013-01-18	6	3	2013-01-18	ERR194004	ERS189331	ERS189331	SAMEA1694901 ERS189331	ETV5_TGCACT20NGA_AF_3	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
ETV5_TGCACT20NGA_AF_4	20	SAMEA1694962	2013-01-18	ERX168694	2013-01-18T09:17:06Z	2012-11-12T19:47:23Z	Illumina Genome Analyzer IIx	other	ETV5_TGCACT20NGA_AF_4	2013-01-18	2	1	2013-01-18	ERR194005	ERS189332	ERS189332	SAMEA1694962 ERS189332	ETV5_TGCACT20NGA_AF_4	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
ETV6_TGAGTG20NGA_AF_1	20	SAMEA1694951	2013-01-18	ERX168695	2013-01-18T09:17:06Z	2012-11-12T19:47:23Z	Illumina HiSeq 2000	other	ETV6_TGAGTG20NGA_AF_1	2013-01-18	3	2	2013-01-18	ERR194006	ERS189333	ERS189333	SAMEA1694951 ERS189333	ETV6_TGAGTG20NGA_AF_1	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
ETV6_TGAGTG20NGA_AF_2	20	SAMEA1694846	2013-01-18	ERX168696	2013-01-18T09:17:06Z	2012-11-12T19:47:23Z	Illumina HiSeq 2000	other	ETV6_TGAGTG20NGA_AF_2	2013-01-18	4	2	2013-01-18	ERR194007	ERS189334	ERS189334	SAMEA1694846 ERS189334	ETV6_TGAGTG20NGA_AF_2	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
ETV6_TGAGTG20NGA_AF_3	20	SAMEA1694824	2013-01-18	ERX168697	2013-01-18T09:17:06Z	2012-11-12T19:47:23Z	Illumina HiSeq 2000	other	ETV6_TGAGTG20NGA_AF_3	2013-01-18	5	3	2013-01-18	ERR194008	ERS189335	ERS189335	SAMEA1694824 ERS189335	ETV6_TGAGTG20NGA_AF_3	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
ETV6_TGAGTG20NGA_AF_4	20	SAMEA1694893	2013-01-18	ERX168698	2013-01-18T09:17:06Z	2012-11-12T19:47:23Z	Illumina Genome Analyzer IIx	other	ETV6_TGAGTG20NGA_AF_4	2013-01-18	2	1	2013-01-18	ERR194009	ERS189336	ERS189336	SAMEA1694893 ERS189336	ETV6_TGAGTG20NGA_AF_4	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
FOXI1_TCGGAA20NGA_AF_1	20	SAMEA1694867	2013-01-18	ERX168699	2013-01-18T09:17:06Z	2012-11-12T19:47:23Z	Illumina HiSeq 2000	other	FOXI1_TCGGAA20NGA_AF_1	2013-01-18	4	2	2013-01-18	ERR194010	ERS189337	ERS189337	SAMEA1694867 ERS189337	FOXI1_TCGGAA20NGA_AF_1	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
FOXI1_TCGGAA20NGA_AF_2	20	SAMEA1694862	2013-01-18	ERX168700	2013-01-18T09:17:06Z	2012-11-12T19:47:23Z	Illumina HiSeq 2000	other	FOXI1_TCGGAA20NGA_AF_2	2013-01-18	4	2	2013-01-18	ERR194011	ERS189338	ERS189338	SAMEA1694862 ERS189338	FOXI1_TCGGAA20NGA_AF_2	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
FOXI1_TCGGAA20NGA_AF_3	20	SAMEA1692950	2013-01-18	ERX168701	2013-01-18T09:17:06Z	2012-11-12T19:47:23Z	Illumina HiSeq 2000	other	FOXI1_TCGGAA20NGA_AF_3	2013-01-18	5	3	2013-01-18	ERR194012	ERS189339	ERS189339	SAMEA1692950 ERS189339	FOXI1_TCGGAA20NGA_AF_3	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
FOXI1_TCGGAA20NGA_AF_4	20	SAMEA1692557	2013-01-18	ERX168702	2013-01-18T09:17:06Z	2012-11-12T19:47:23Z	Illumina Genome Analyzer IIx	other	FOXI1_TCGGAA20NGA_AF_4	2013-01-18	1	0	2013-01-18	ERR194013	ERS189340	ERS189340	SAMEA1692557 ERS189340	FOXI1_TCGGAA20NGA_AF_4	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
FOXO1_TTCAGC20NTA_AF_1	20	SAMEA1692698	2013-01-18	ERX168703	2013-01-18T09:17:06Z	2012-11-12T19:47:23Z	Illumina HiSeq 2000	other	FOXO1_TTCAGC20NTA_AF_1	2013-01-18	3	1	2013-01-18	ERR194014	ERS189341	ERS189341	SAMEA1692698 ERS189341	FOXO1_TTCAGC20NTA_AF_1	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
FOXO1_TTCAGC20NTA_AF_2	20	SAMEA1692683	2013-01-18	ERX168704	2013-01-18T09:17:06Z	2012-11-12T19:47:23Z	Illumina HiSeq 2000	other	FOXO1_TTCAGC20NTA_AF_2	2013-01-18	2	1	2013-01-18	ERR194015	ERS189342	ERS189342	SAMEA1692683 ERS189342	FOXO1_TTCAGC20NTA_AF_2	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
FOXO1_TTCAGC20NTA_AF_3	20	SAMEA1692668	2013-01-18	ERX168705	2013-01-18T09:17:06Z	2012-11-12T19:47:23Z	Illumina HiSeq 2000	other	FOXO1_TTCAGC20NTA_AF_3	2013-01-18	4	2	2013-01-18	ERR194016	ERS189343	ERS189343	SAMEA1692668 ERS189343	FOXO1_TTCAGC20NTA_AF_3	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
FOXO1_TTCAGC20NTA_AF_4	20	SAMEA1692651	2013-01-18	ERX168706	2013-01-18T09:17:06Z	2012-11-12T19:47:23Z	Illumina Genome Analyzer IIx	other	FOXO1_TTCAGC20NTA_AF_4	2013-01-18	1	0	2013-01-18	ERR194017	ERS189344	ERS189344	SAMEA1692651 ERS189344	FOXO1_TTCAGC20NTA_AF_4	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Foxg1_TATCTG20NTCG_AF_1	20	SAMEA1692635	2013-01-18	ERX168707	2013-01-18T09:17:06Z	2012-11-12T19:47:23Z	Illumina HiSeq 2000	other	Foxg1_TATCTG20NTCG_AF_1	2013-01-18	6	3	2013-01-18	ERR194018	ERS189345	ERS189345	SAMEA1692635 ERS189345	Foxg1_TATCTG20NTCG_AF_1	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Foxg1_TATCTG20NTCG_AF_2	20	SAMEA1692784	2013-01-18	ERX168708	2013-01-18T09:17:06Z	2012-11-12T19:47:23Z	Illumina HiSeq 2000	other	Foxg1_TATCTG20NTCG_AF_2	2013-01-18	3	2	2013-01-18	ERR194019	ERS189346	ERS189346	SAMEA1692784 ERS189346	Foxg1_TATCTG20NTCG_AF_2	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Foxg1_TATCTG20NTCG_AF_3	20	SAMEA1692759	2013-01-18	ERX168709	2013-01-18T09:17:06Z	2012-11-12T19:47:23Z	Illumina HiSeq 2000	other	Foxg1_TATCTG20NTCG_AF_3	2013-01-18	2	1	2013-01-18	ERR194020	ERS189347	ERS189347	SAMEA1692759 ERS189347	Foxg1_TATCTG20NTCG_AF_3	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Foxg1_TATCTG20NTCG_AF_4	20	SAMEA1692732	2013-01-18	ERX168710	2013-01-18T09:17:06Z	2012-11-12T19:47:23Z	Illumina Genome Analyzer IIx	other	Foxg1_TATCTG20NTCG_AF_4	2013-01-18	0	0	2013-01-18	ERR194021	ERS189348	ERS189348	SAMEA1692732 ERS189348	Foxg1_TATCTG20NTCG_AF_4	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Foxj3_TAAACA20NCAA_AF_1	20	SAMEA1692750	2013-01-18	ERX168711	2013-01-18T09:17:06Z	2012-11-12T19:47:23Z	Illumina HiSeq 2000	other	Foxj3_TAAACA20NCAA_AF_1	2013-01-18	5	3	2013-01-18	ERR194022	ERS189349	ERS189349	SAMEA1692750 ERS189349	Foxj3_TAAACA20NCAA_AF_1	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Foxj3_TAAACA20NCAA_AF_2	20	SAMEA1693821	2013-01-18	ERX168712	2013-01-18T09:17:06Z	2012-11-12T19:47:23Z	Illumina HiSeq 2000	other	Foxj3_TAAACA20NCAA_AF_2	2013-01-18	6	3	2013-01-18	ERR194023	ERS189350	ERS189350	SAMEA1693821 ERS189350	Foxj3_TAAACA20NCAA_AF_2	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Foxj3_TAAACA20NCAA_AF_3	20	SAMEA1693846	2013-01-18	ERX168713	2013-01-18T09:17:06Z	2012-11-12T19:47:24Z	Illumina HiSeq 2000	other	Foxj3_TAAACA20NCAA_AF_3	2013-01-18	6	4	2013-01-18	ERR194024	ERS189351	ERS189351	SAMEA1693846 ERS189351	Foxj3_TAAACA20NCAA_AF_3	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Foxj3_TAAACA20NCAA_AF_4	20	SAMEA1693865	2013-01-18	ERX168714	2013-01-18T09:17:06Z	2012-11-12T19:47:24Z	Illumina Genome Analyzer IIx	other	Foxj3_TAAACA20NCAA_AF_4	2013-01-18	2	1	2013-01-18	ERR194025	ERS189352	ERS189352	SAMEA1693865 ERS189352	Foxj3_TAAACA20NCAA_AF_4	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
GSC2_TTAGAA20NTA_AF_1	20	SAMEA1693881	2013-01-18	ERX168715	2013-01-18T09:17:06Z	2012-11-12T19:47:24Z	Illumina HiSeq 2000	other	GSC2_TTAGAA20NTA_AF_1	2013-01-18	4	2	2013-01-18	ERR194026	ERS189353	ERS189353	SAMEA1693881 ERS189353	GSC2_TTAGAA20NTA_AF_1	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
GSC2_TTAGAA20NTA_AF_2	20	SAMEA1693239	2013-01-18	ERX168716	2013-01-18T09:17:06Z	2012-11-12T19:47:24Z	Illumina HiSeq 2000	other	GSC2_TTAGAA20NTA_AF_2	2013-01-18	3	1	2013-01-18	ERR194027	ERS189354	ERS189354	SAMEA1693239 ERS189354	GSC2_TTAGAA20NTA_AF_2	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
GSC2_TTAGAA20NTA_AF_3	20	SAMEA1693218	2013-01-18	ERX168717	2013-01-18T09:17:06Z	2012-11-12T19:47:24Z	Illumina HiSeq 2000	other	GSC2_TTAGAA20NTA_AF_3	2013-01-18	5	3	2013-01-18	ERR194028	ERS189355	ERS189355	SAMEA1693218 ERS189355	GSC2_TTAGAA20NTA_AF_3	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
GSC2_TTAGAA20NTA_AF_4	20	SAMEA1693294	2013-01-18	ERX168718	2013-01-18T09:17:06Z	2012-11-12T19:47:24Z	Illumina Genome Analyzer IIx	other	GSC2_TTAGAA20NTA_AF_4	2013-01-18	1	0	2013-01-18	ERR194029	ERS189356	ERS189356	SAMEA1693294 ERS189356	GSC2_TTAGAA20NTA_AF_4	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
HEY2_TCTCAA20NGA_AF_1	20	SAMEA1693271	2013-01-18	ERX168719	2013-01-18T09:17:06Z	2012-11-12T19:47:24Z	Illumina HiSeq 2000	other	HEY2_TCTCAA20NGA_AF_1	2013-01-18	3	2	2013-01-18	ERR194030	ERS189357	ERS189357	SAMEA1693271 ERS189357	HEY2_TCTCAA20NGA_AF_1	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
HEY2_TCTCAA20NGA_AF_2	20	SAMEA1693338	2013-01-18	ERX168720	2013-01-18T09:17:06Z	2012-11-12T19:47:24Z	Illumina HiSeq 2000	other	HEY2_TCTCAA20NGA_AF_2	2013-01-18	4	2	2013-01-18	ERR194031	ERS189358	ERS189358	SAMEA1693338 ERS189358	HEY2_TCTCAA20NGA_AF_2	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
HEY2_TCTCAA20NGA_AF_3	20	SAMEA1693317	2013-01-18	ERX168721	2013-01-18T09:17:06Z	2012-11-12T19:47:24Z	Illumina HiSeq 2000	other	HEY2_TCTCAA20NGA_AF_3	2013-01-18	5	3	2013-01-18	ERR194032	ERS189359	ERS189359	SAMEA1693317 ERS189359	HEY2_TCTCAA20NGA_AF_3	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
HEY2_TCTCAA20NGA_AF_4	20	SAMEA1694436	2013-01-18	ERX168722	2013-01-18T09:17:06Z	2012-11-12T19:47:24Z	Illumina Genome Analyzer IIx	other	HEY2_TCTCAA20NGA_AF_4	2013-01-18	1	0	2013-01-18	ERR194033	ERS189360	ERS189360	SAMEA1694436 ERS189360	HEY2_TCTCAA20NGA_AF_4	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
HNF4A_TGACAG20NGA_AF_1	20	SAMEA1694403	2013-01-18	ERX168723	2013-01-18T09:17:06Z	2012-11-12T19:47:24Z	Illumina HiSeq 2000	other	HNF4A_TGACAG20NGA_AF_1	2013-01-18	3	1	2013-01-18	ERR194034	ERS189361	ERS189361	SAMEA1694403 ERS189361	HNF4A_TGACAG20NGA_AF_1	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
HNF4A_TGACAG20NGA_AF_2	20	SAMEA1694380	2013-01-18	ERX168724	2013-01-18T09:17:06Z	2012-11-12T19:47:24Z	Illumina HiSeq 2000	other	HNF4A_TGACAG20NGA_AF_2	2013-01-18	3	1	2013-01-18	ERR194035	ERS189362	ERS189362	SAMEA1694380 ERS189362	HNF4A_TGACAG20NGA_AF_2	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
HNF4A_TGACAG20NGA_AF_3	20	SAMEA1694352	2013-01-18	ERX168725	2013-01-18T09:17:06Z	2012-11-12T19:47:24Z	Illumina HiSeq 2000	other	HNF4A_TGACAG20NGA_AF_3	2013-01-18	4	2	2013-01-18	ERR194036	ERS189363	ERS189363	SAMEA1694352 ERS189363	HNF4A_TGACAG20NGA_AF_3	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
HNF4A_TGACAG20NGA_AF_4	20	SAMEA1694344	2013-01-18	ERX168726	2013-01-18T09:17:06Z	2012-11-12T19:47:24Z	Illumina Genome Analyzer IIx	other	HNF4A_TGACAG20NGA_AF_4	2013-01-18	1	0	2013-01-18	ERR194037	ERS189364	ERS189364	SAMEA1694344 ERS189364	HNF4A_TGACAG20NGA_AF_4	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
HOXA13_TTCTCT20NTA_AF_1	20	SAMEA1694327	2013-01-18	ERX168727	2013-01-18T09:17:06Z	2012-11-12T19:47:24Z	Illumina HiSeq 2000	other	HOXA13_TTCTCT20NTA_AF_1	2013-01-18	4	2	2013-01-18	ERR194038	ERS189365	ERS189365	SAMEA1694327 ERS189365	HOXA13_TTCTCT20NTA_AF_1	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
HOXA13_TTCTCT20NTA_AF_2	20	SAMEA1694307	2013-01-18	ERX168728	2013-01-18T09:17:06Z	2012-11-12T19:47:24Z	Illumina HiSeq 2000	other	HOXA13_TTCTCT20NTA_AF_2	2013-01-18	4	2	2013-01-18	ERR194039	ERS189366	ERS189366	SAMEA1694307 ERS189366	HOXA13_TTCTCT20NTA_AF_2	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
HOXA13_TTCTCT20NTA_AF_3	20	SAMEA1694282	2013-01-18	ERX168729	2013-01-18T09:17:06Z	2012-11-12T19:47:24Z	Illumina HiSeq 2000	other	HOXA13_TTCTCT20NTA_AF_3	2013-01-18	2	1	2013-01-18	ERR194040	ERS189367	ERS189367	SAMEA1694282 ERS189367	HOXA13_TTCTCT20NTA_AF_3	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
HOXA13_TTCTCT20NTA_AF_4	20	SAMEA1694252	2013-01-18	ERX168730	2013-01-18T09:17:06Z	2012-11-12T19:47:24Z	Illumina Genome Analyzer IIx	other	HOXA13_TTCTCT20NTA_AF_4	2013-01-18	1	0	2013-01-18	ERR194041	ERS189368	ERS189368	SAMEA1694252 ERS189368	HOXA13_TTCTCT20NTA_AF_4	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
HOXA1_TGGAAT20NAAT_AF_1	20	SAMEA1694227	2013-01-18	ERX168731	2013-01-18T09:17:06Z	2012-11-12T19:47:24Z	Illumina HiSeq 2000	other	HOXA1_TGGAAT20NAAT_AF_1	2013-01-18	3	1	2013-01-18	ERR194042	ERS189369	ERS189369	SAMEA1694227 ERS189369	HOXA1_TGGAAT20NAAT_AF_1	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
HOXA1_TGGAAT20NAAT_AF_2	20	SAMEA1695244	2013-01-18	ERX168732	2013-01-18T09:17:06Z	2012-11-12T19:47:24Z	Illumina HiSeq 2000	other	HOXA1_TGGAAT20NAAT_AF_2	2013-01-18	2	1	2013-01-18	ERR194043	ERS189370	ERS189370	SAMEA1695244 ERS189370	HOXA1_TGGAAT20NAAT_AF_2	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
